北海道1区,,,,,,,,,,,,
岩手2区,,,,,,,,,,,,
岩手2区,,,小選挙区で当選,"129,884",56.79,鈴木,俊一,(64),自民,前,比例,五輪相
岩手2区,,,,"98,842",43.21,畑,浩治,(54),希望,元,比例,〈元〉国交省職員 ／民
岩手3区,,,,,,,,,,,,
岩手3区,,,小選挙区で当選,"130,229",57.42,小沢,一郎,(75),無所,前,,自由党代表
岩手3区,,,比例区で当選,"96,571",42.58,藤原,崇,(34),自民,前,比例,弁護士
宮城1区,,,,,,,,,,,,
宮城1区,,,小選挙区で当選,"100,123",46.17,土井,亨,(59),自民,前,比例,復興副大臣
宮城1区,,,比例区で当選,"78,704",36.30,岡本,章子,(53),立憲,新,比例,〈元〉仙台市議 ／民
宮城1区,,,,"24,047",11.09,伊藤,優太,(32),希望,新,比例,〈元〉仙台市議
宮城1区,,,,"10,001",4.61,畠山,昌樹,(43),維新,新,比例,医師
宮城1区,,,,"2,413",1.11,油井,哲史,(37),諸派,新,,幸福実現党員
宮城1区,,,,"1,547",0.71,今留,尚人,(52),無所,新,,医師
宮城2区,,,,,,,,,,,,
宮城2区,,,小選挙区で当選,"111,559",50.30,秋葉,賢也,(55),自民,前,比例,党政調副会長
宮城2区,,,,"110,243",49.70,鎌田,さゆり,(52),無所,元,,〈元〉県議
宮城3区,,,,,,,,,,,,
宮城3区,,,小選挙区で当選,"92,893",60.31,西村,明宏,(57),自民,前,比例,〈元〉国交副大臣
宮城3区,,,,"40,670",26.40,一條,芳弘,(44),希望,新,比例,〈元〉百貨店員 ／民
宮城3区,,,,"20,469",13.29,吉田,剛,(35),共産,新,,党県委員
宮城4区,,,,,,,,,,,,
宮城4区,,,小選挙区で当選,"73,298",58.45,伊藤,信太郎,(64),自民,前,比例,〈元〉外務副大臣
宮城4区,,,,"34,424",27.45,坂東,毅彦,(58),希望,新,比例,医師 ／民
宮城4区,,,,"17,688",14.10,高村,直也,(34),共産,新,,党県常任委員
宮城5区,,,,,,,,,,,,
宮城5区,,,小選挙区で当選,"89,423",63.91,安住,淳,(55),無所,前,,〈元〉財務相
宮城5区,,,,"50,496",36.09,勝沼,栄明,(42),自民,前,比例,医師
宮城6区,,,,,,,,,,,,
宮城6区,,,小選挙区で当選,"123,871",85.72,小野寺,五典,(57),自民,前,比例,防衛相
宮城6区,,,,"20,638",14.28,横田,有史,(73),共産,新,,党県副委員長
秋田1区,,,,,,,,,,,,
秋田1区,,,小選挙区で当選,"79,442",53.72,冨樫,博之,(62),自民,前,比例,党部会長代理
秋田1区,,,,"53,850",36.42,松浦,大悟,(48),希望,新,比例,〈元〉参院議員
秋田1区,,,,"14,584",9.86,斉藤,大悟,(38),共産,新,,党県常任委員
秋田2区,,,,,,,,,,,,
秋田2区,,,小選挙区で当選,"74,835",46.30,金田,勝年,(68),自民,前,比例,〈元〉法相
秋田2区,,,比例区で当選,"73,163",45.26,緑川,貴士,(32),希望,新,比例,〈元〉アナウンサー ／民
秋田2区,,,,"13,642",8.44,藤本,友里,(38),共産,新,,党准県委員
秋田3区,,,,,,,,,,,,
秋田3区,,,小選挙区で当選,"107,432",50.57,御法川,信英,(53),自民,前,比例,党国対副委員長
秋田3区,,,,"93,746",44.13,村岡,敏英,(57),希望,前,比例,〈元〉民進副幹事長 ／民
秋田3区,,,,"11,274",5.31,冨岡,昭,(67),共産,新,,党県書記長
山形1区,,,,,,,,,,,,
山形1区,,,小選挙区で当選,"104,227",57.27,遠藤,利明,(67),自民,前,比例,〈元〉五輪相
山形1区,,,,"62,407",34.29,荒井,寛,(44),希望,新,比例,〈元〉建築会社長 ／民
山形1区,,,,"15,354",8.44,石川,渉,(43),共産,新,,党県委員
山形2区,,,,,,,,,,,,
山形2区,,,小選挙区で当選,"109,949",51.64,鈴木,憲和,(35),自民,前,比例,〈元〉農水省職員
山形2区,,,,"92,035",43.23,近藤,洋介,(52),希望,前,比例,〈元〉経産副大臣 ／民
山形2区,,,,"10,923",5.13,岩本,康嗣,(52),共産,新,,党県委員
山形3区,,,,,,,,,,,,
山形3区,,,小選挙区で当選,"103,973",52.18,加藤,鮎子,(38),自民,前,比例,〈元〉衆院議員秘書
山形3区,,,,"81,708",41.01,阿部,寿一,(58),希望,元,比例,〈元〉酒田市長
山形3区,,,,"11,241",5.64,加藤,太一,(66),共産,新,,〈元〉鶴岡市議
山形3区,,,,"2,329",1.17,城取,良太,(40),諸派,新,,幸福実現党員
福島1区,,,,,,,,,,,,
福島1区,,,小選挙区で当選,"126,664",52.74,金子,恵美,(52),無所,前,,〈元〉復興政務官
福島1区,,,比例区で当選,"113,514",47.26,亀岡,偉民,(62),自民,前,比例,〈元〉内閣府政務官
福島2区,,,,,,,,,,,,
福島2区,,,小選挙区で当選,"96,892",52.59,根本,匠,(66),自民,前,比例,〈元〉復興相
福島2区,,,,"59,377",32.23,岡部,光規,(49),希望,新,比例,外科医 ／民
福島2区,,,,"18,279",9.92,平,善彦,(65),共産,新,,党地区副委員長
福島2区,,,,"9,685",5.26,西村,恵美,(54),維新,新,比例,日産自動車社員
福島3区,,,,,,,,,,,,
福島3区,,,小選挙区で当選,"92,930",56.62,玄葉,光一郎,(53),無所,前,,〈元〉外相
福島3区,,,比例区で当選,"60,006",36.56,上杉,謙太郎,(42),自民,新,比例,〈元〉参院議員秘書
福島3区,,,,"11,196",6.82,橋本,健二,(69),共産,新,,〈元〉須賀川市議
福島4区,,,,,,,,,,,,
福島4区,,,小選挙区で当選,"68,282",44.66,菅家,一郎,(62),自民,前,比例,〈元〉会津若松市長
福島4区,,,比例区で当選,"67,073",43.86,小熊,慎司,(49),希望,前,比例,〈元〉参院議員 ／民
福島4区,,,,"9,492",6.21,古川,芳憲,(66),共産,新,,〈元〉小中学校教諭
福島4区,,,,"8,063",5.27,渡辺,敏雄,(68),社民,新,比例,党県幹事長
福島5区,,,,,,,,,,,,
福島5区,,,小選挙区で当選,"86,461",53.61,吉野,正芳,(69),自民,前,比例,復興相
福島5区,,,,"51,478",31.92,吉田,泉,(68),希望,前,比例,〈元〉復興副大臣 ／民
福島5区,,,,"16,154",10.02,熊谷,智,(37),共産,新,,党県常任委員
福島5区,,,,"7,186",4.46,遠藤,陽子,(67),社民,新,比例,〈元〉中学教諭
茨城1区,,,,,,,,,,,,
茨城1区,,,小選挙区で当選,"100,875",48.43,田所,嘉徳,(63),自民,前,比例,〈元〉法務政務官
茨城1区,,,,"82,835",39.77,福島,伸享,(47),希望,前,比例,〈元〉経産省職員 ／民
茨城1区,,,,"22,034",10.58,大内,久美子,(68),共産,新,比例,〈元〉県議
茨城1区,,,,"2,564",1.23,川辺,賢一,(30),諸派,新,,幸福実現党員
茨城2区,,,,,,,,,,,,
茨城2区,,,小選挙区で当選,"104,183",59.21,額賀,福志郎,(73),自民,前,,〈元〉財務相
茨城2区,,,,"57,098",32.45,石津,政雄,(70),希望,元,比例,〈元〉総務政務官 ／民
茨城2区,,,,"14,675",8.34,星野,文雄,(69),共産,新,,党県委員
茨城3区,,,,,,,,,,,,
茨城3区,,,小選挙区で当選,"113,068",57.04,葉梨,康弘,(58),自民,前,比例,法務副大臣
茨城3区,,,,"51,060",25.76,樋口,舞,(44),希望,新,比例,日本ＩＢＭ社員
茨城3区,,,,"34,112",17.21,林,京,(67),共産,新,,〈元〉取手市議
茨城4区,,,,,,,,,,,,
茨城4区,,,小選挙区で当選,"97,966",69.95,梶山,弘志,(62),自民,前,比例,地方創生相
茨城4区,,,,"29,547",21.10,大熊,利昭,(54),希望,元,比例,〈元〉投資銀行社員 ／維
茨城4区,,,,"12,548",8.96,堀江,鶴治,(75),共産,新,,〈元〉常陸大宮市議
茨城5区,,,,,,,,,,,,
茨城5区,,,小選挙区で当選,"61,450",48.17,石川,昭政,(45),自民,前,比例,党青年局次長
茨城5区,,,比例区で当選,"56,098",43.97,浅野,哲,(35),希望,新,比例,日立労組役員 ／民
茨城5区,,,,"10,027",7.86,川崎,篤子,(64),共産,新,,〈元〉東海村議
茨城6区,,,,,,,,,,,,
茨城6区,,,小選挙区で当選,"102,820",45.89,国光,文乃,(38),自民,新,比例,医師
茨城6区,,,比例区で当選,"96,987",43.29,青山,大人,(38),希望,新,比例,〈元〉県議 ／民
茨城6区,,,,"24,227",10.81,古沢,喜幸,(71),共産,新,,〈元〉土浦市議
茨城7区,,,,,,,,,,,,
茨城7区,,,小選挙区で当選,"77,719",48.99,中村,喜四郎,(68),無所,前,,〈元〉建設相
茨城7区,,,比例区で当選,"62,617",39.47,永岡,桂子,(63),自民,前,比例,〈元〉厚労副大臣
茨城7区,,,,"18,308",11.54,石嶋,巌,(63),共産,新,,党県委員
栃木1区,,,,,,,,,,,,
栃木1区,,,小選挙区で当選,"109,139",51.87,船田,元,(63),自民,前,比例,〈元〉経企庁長官
栃木1区,,,,"51,122",24.30,柏倉,祐司,(48),希望,元,比例,医師
栃木1区,,,,"33,681",16.01,渡辺,典喜,(34),無所,新,,〈元〉松下政経塾生
栃木1区,,,,"16,463",7.82,青木,弘,(56),共産,新,,党地区常任委員
栃木2区,,,,,,,,,,,,
栃木2区,,,小選挙区で当選,"75,031",53.41,福田,昭夫,(69),無所,前,,〈元〉県知事
栃木2区,,,,"65,445",46.59,西川,公也,(74),自民,前,,〈元〉農水相
栃木3区,,,,,,,,,,,,
栃木3区,,,小選挙区で当選,"74,371",57.77,簗,和生,(38),自民,前,比例,国交政務官
栃木3区,,,,"42,820",33.26,渡辺,美由紀,(58),希望,新,比例,経営コンサル業
栃木3区,,,,"9,990",7.76,槙,昌三,(74),共産,新,,党区国政委員長
栃木3区,,,,"1,561",1.21,石渡,剛,(48),諸派,新,,幸福実現党員
栃木4区,,,,,,,,,,,,
栃木4区,,,小選挙区で当選,"111,167",54.44,佐藤,勉,(65),自民,前,比例,〈元〉衆院議運委長
栃木4区,,,,"76,294",37.36,藤岡,隆雄,(40),希望,新,比例,〈元〉民進県副代表 ／民
栃木4区,,,,"16,741",8.20,山崎,寿彦,(64),共産,新,,党県常任委員
栃木5区,,,,,,,,,,,,
栃木5区,,,小選挙区で当選,"89,403",61.95,茂木,敏充,(62),自民,前,比例,経済再生相
栃木5区,,,,"41,438",28.71,大豆生田,実,(51),希望,新,比例,〈元〉足利市長
栃木5区,,,,"13,485",9.34,川上,均,(61),共産,新,,党地区副委員長
群馬1区,,,,,,,,,,,,
群馬1区,,,小選挙区で当選,"92,641",48.75,尾身,朝子,(56),自民,前,比例,〈元〉ＮＴＴ東社員
群馬1区,,,,"71,569",37.66,宮崎,岳志,(47),希望,前,比例,〈元〉上毛新聞記者 ／民
群馬1区,,,,"25,818",13.59,店橋,世津子,(56),共産,新,比例,〈元〉前橋市議
群馬2区,,,,,,,,,,,,
群馬2区,,,小選挙区で当選,"89,219",55.88,井野,俊郎,(37),自民,前,比例,〈元〉法務政務官
群馬2区,,,,"48,545",30.40,石関,貴史,(45),希望,前,比例,〈元〉衆院議運理事 ／民
群馬2区,,,,"21,908",13.72,長谷田,直之,(61),共産,新,,党県常任委員
群馬3区,,,,,,,,,,,,
群馬3区,,,小選挙区で当選,"83,446",55.30,笹川,博義,(51),自民,前,比例,環境政務官
群馬3区,,,比例区で当選,"67,456",44.70,長谷川,嘉一,(64),立憲,新,比例,〈元〉県議 ／民
群馬4区,,,,,,,,,,,,
群馬4区,,,小選挙区で当選,"93,262",60.78,福田,達夫,(50),自民,前,比例,防衛政務官
群馬4区,,,,"36,167",23.57,不破,弘樹,(51),希望,新,比例,〈元〉五輪陸上選手 ／民
群馬4区,,,,"24,006",15.65,萩原,貞夫,(68),共産,新,,党地区常任委員
群馬5区,,,,,,,,,,,,
群馬5区,,,小選挙区で当選,"109,453",64.95,小渕,優子,(43),自民,前,比例,〈元〉経産相
群馬5区,,,,"30,127",17.88,猪口,幸子,(61),希望,新,比例,医師
群馬5区,,,,"14,935",8.86,伊藤,達也,(34),共産,新,,党県委員
群馬5区,,,,"14,008",8.31,高橋,宣之,(63),社民,新,比例,党県副代表
埼玉1区,,,,,,,,,,,,
埼玉1区,,,小選挙区で当選,"106,699",46.88,村井,英樹,(37),自民,前,比例,内閣府政務官
埼玉1区,,,,"75,716",33.27,武正,公一,(56),希望,前,比例,〈元〉財務副大臣 ／民
埼玉1区,,,,"33,593",14.76,鳥羽,恵,(58),共産,新,,党地区常任委員
埼玉1区,,,,"11,577",5.09,小檜山,清人,(60),維新,新,比例,〈元〉電機会社員
埼玉2区,,,,,,,,,,,,
埼玉2区,,,小選挙区で当選,"110,072",52.49,新藤,義孝,(59),自民,前,比例,〈元〉総務相
埼玉2区,,,,"64,783",30.89,菅,克己,(51),希望,新,比例,〈元〉県議 ／民
埼玉2区,,,,"34,846",16.62,平川,道也,(45),共産,新,,党地区委員
埼玉3区,,,,,,,,,,,,
埼玉3区,,,小選挙区で当選,"95,093",44.62,黄川田,仁志,(47),自民,前,比例,党部会長代理
埼玉3区,,,比例区で当選,"73,250",34.37,山川,百合子,(48),立憲,新,比例,〈元〉県議 ／民
埼玉3区,,,,"29,867",14.01,三輪,麻美,(30),希望,新,比例,〈元〉客室乗務員
埼玉3区,,,,"10,864",5.10,谷古宇,勘司,(66),維新,新,比例,〈元〉県議長
埼玉3区,,,,"2,040",0.96,石川,英行,(54),無所,新,,〈元〉米菓会社長
埼玉3区,,,,"2,009",0.94,飯田,剛,(58),諸派,新,,幸福実現党員
埼玉4区,,,,,,,,,,,,
埼玉4区,,,小選挙区で当選,"74,287",37.41,穂坂,泰,(43),自民,新,比例,社福法人理事
埼玉4区,,,,"50,165",25.27,吉田,芳朝,(43),希望,新,比例,〈元〉県議 ／民
埼玉4区,,,,"29,125",14.67,朝賀,英義,(67),共産,新,,〈元〉新座市副議長
埼玉4区,,,,"23,362",11.77,青柳,仁士,(38),維新,新,比例,〈元〉ＪＩＣＡ職員
埼玉4区,,,,"21,614",10.89,豊田,真由子,(43),無所,前,,〈元〉厚労省職員
埼玉5区,,,,,,,,,,,,
埼玉5区,,,小選挙区で当選,"119,091",57.40,枝野,幸男,(53),立憲,前,比例,党代表 ／民
埼玉5区,,,比例区で当選,"77,023",37.12,牧原,秀樹,(46),自民,前,比例,厚労副大臣
埼玉5区,,,,"11,379",5.48,高木,秀文,(44),希望,新,比例,弁護士
埼玉6区,,,,,,,,,,,,
埼玉6区,,,小選挙区で当選,"106,448",46.75,大島,敦,(60),希望,前,比例,〈元〉民進党幹事長 ／民
埼玉6区,,,比例区で当選,"92,222",40.50,中根,一幸,(48),自民,前,比例,外務副大臣
埼玉6区,,,,"29,020",12.75,戸口,佐一,(67),共産,新,,党地区委員
埼玉7区,,,,,,,,,,,,
埼玉7区,,,小選挙区で当選,"90,841",44.12,神山,佐市,(63),自民,前,比例,〈元〉県議
埼玉7区,,,比例区で当選,"78,202",37.99,小宮山,泰子,(52),希望,前,比例,〈元〉民進副幹事長 ／民
埼玉7区,,,,"36,830",17.89,長沼,チネ,(67),共産,新,,党地区委員長
埼玉8区,,,,,,,,,,,,
埼玉8区,,,小選挙区で当選,"92,952",49.53,柴山,昌彦,(51),自民,前,比例,党総裁特別補佐
埼玉8区,,,,"61,501",32.77,小野塚,勝俊,(45),希望,元,比例,〈元〉日本銀行員 ／民
埼玉8区,,,,"33,204",17.69,辻,源巳,(46),共産,新,,党地区委員長
埼玉9区,,,,,,,,,,,,
埼玉9区,,,小選挙区で当選,"111,815",53.19,大塚,拓,(44),自民,前,比例,〈元〉財務副大臣
埼玉9区,,,,"57,599",27.40,杉村,慎治,(41),希望,新,比例,〈元〉衆院議員秘書
埼玉9区,,,,"40,822",19.42,神田,三春,(63),共産,新,,党地区常任委員
埼玉10区,,,,,,,,,,,,
埼玉10区,,,小選挙区で当選,"85,453",47.99,山口,泰明,(68),自民,前,比例,党組織本部長
埼玉10区,,,,"66,106",37.13,坂本,祐之輔,(62),希望,前,比例,〈元〉東松山市長 ／民
埼玉10区,,,,"26,504",14.88,柿沼,遥輝,(34),共産,新,,党地区副委員長
埼玉11区,,,,,,,,,,,,
埼玉11区,,,小選挙区で当選,"88,290",46.38,小泉,龍司,(65),自民,前,,〈元〉大蔵省室長
埼玉11区,,,,"50,046",26.29,今野,智博,(42),無所,前,,弁護士
埼玉11区,,,,"27,387",14.39,三角,創太,(29),希望,新,比例,〈元〉都市銀行員 ／民
埼玉11区,,,,"24,624",12.94,柴岡,祐真,(33),共産,新,,党中央委員
埼玉12区,,,,,,,,,,,,
埼玉12区,,,小選挙区で当選,"86,499",44.96,野中,厚,(40),自民,前,比例,農水政務官
埼玉12区,,,比例区で当選,"86,007",44.71,森田,俊和,(43),希望,新,比例,〈元〉県議 ／民
埼玉12区,,,,"19,878",10.33,林,秀洋,(43),共産,新,,党県常任委員
埼玉13区,,,,,,,,,,,,
埼玉13区,,,小選挙区で当選,"104,500",52.46,土屋,品子,(65),自民,前,比例,党総務副会長
埼玉13区,,,,"57,947",29.09,北角,嘉幸,(54),希望,新,比例,〈元〉衆院議員秘書
埼玉13区,,,,"36,755",18.45,池田,万佐代,(58),社民,新,比例,党県副代表
埼玉14区,,,,,,,,,,,,
埼玉14区,,,小選挙区で当選,"98,443",47.53,三ツ林,裕巳,(62),自民,前,比例,〈元〉厚労政務官
埼玉14区,,,,"62,733",30.29,鈴木,義弘,(54),希望,前,比例,〈元〉県議
埼玉14区,,,,"32,017",15.46,苗村,京子,(58),共産,新,,〈元〉三郷市議
埼玉14区,,,,"13,926",6.72,榛野,博,(47),維新,新,比例,リフォーム業
埼玉15区,,,,,,,,,,,,
埼玉15区,,,小選挙区で当選,"96,185",48.23,田中,良生,(53),自民,前,比例,〈元〉国交副大臣
埼玉15区,,,,"48,729",24.43,高山,智司,(47),希望,元,比例,〈元〉環境政務官 ／民
埼玉15区,,,,"39,497",19.81,梅村,早江子,(53),共産,前,比例,党准中央委員
埼玉15区,,,,"15,014",7.53,高橋,英明,(54),維新,新,比例,〈元〉川口市議
千葉1区,,,,,,,,,,,,
千葉1区,,,小選挙区で当選,"82,838",40.69,門山,宏哲,(53),自民,前,比例,弁護士
千葉1区,,,比例区で当選,"81,481",40.03,田嶋,要,(56),希望,前,比例,〈元〉民進党県代表 ／民
千葉1区,,,,"24,231",11.90,大野,隆,(48),共産,新,,党准地区委員
千葉1区,,,,"15,014",7.38,長谷川,豊,(42),維新,新,比例,〈元〉民放アナ
千葉2区,,,,,,,,,,,,
千葉2区,,,小選挙区で当選,"108,964",48.81,小林,鷹之,(42),自民,前,比例,〈元〉防衛政務官
千葉2区,,,,"54,035",24.20,樋口,博康,(58),立憲,新,比例,〈元〉民進党職員 ／民
千葉2区,,,,"28,878",12.94,竹ケ原,裕美子,(46),希望,新,比例,医師
千葉2区,,,,"16,491",7.39,上野,洋嗣,(40),共産,新,,党県常任委員
千葉2区,,,,"14,885",6.67,藤巻,健太,(34),維新,新,比例,党県幹事長
千葉3区,,,,,,,,,,,,
千葉3区,,,小選挙区で当選,"85,461",53.27,松野,博一,(55),自民,前,比例,党政調会長代理
千葉3区,,,比例区で当選,"52,018",32.42,岡島,一正,(59),立憲,元,比例,〈元〉自由党県代表 ／由
千葉3区,,,,"22,962",14.31,櫛渕,万里,(50),希望,元,比例,ＮＰＯ理事長 ／民
千葉4区,,,,,,,,,,,,
千葉4区,,,小選挙区で当選,"131,024",59.59,野田,佳彦,(60),無所,前,,〈元〉首相
千葉4区,,,比例区で当選,"61,804",28.11,木村,哲也,(48),自民,新,比例,〈元〉県議
千葉4区,,,,"14,955",6.80,深津,俊郎,(69),共産,新,,党地区副委員長
千葉4区,,,,"12,104",5.50,佐藤,浩,(52),維新,新,比例,〈元〉県議
千葉5区,,,,,,,,,,,,
千葉5区,,,小選挙区で当選,"107,299",51.02,薗浦,健太郎,(45),自民,前,比例,首相補佐官
千葉5区,,,,"62,894",29.91,山田,厚史,(69),立憲,新,比例,ジャーナリスト
千葉5区,,,,"40,115",19.07,岡野,純子,(39),希望,新,比例,〈元〉浦安市議
千葉6区,,,,,,,,,,,,
千葉6区,,,小選挙区で当選,"76,323",43.50,渡辺,博道,(67),自民,前,比例,〈元〉経産副大臣
千葉6区,,,比例区で当選,"65,281",37.21,生方,幸夫,(69),立憲,元,比例,〈元〉環境副大臣 ／民
千葉6区,,,,"23,701",13.51,遠藤,宣彦,(54),希望,元,比例,〈元〉郵政省職員
千葉6区,,,,"10,145",5.78,星,健太郎,(37),維新,新,比例,〈元〉早大助教
千葉7区,,,,,,,,,,,,
千葉7区,,,小選挙区で当選,"115,731",54.53,斎藤,健,(58),自民,前,比例,農水相
千葉7区,,,,"51,776",24.40,石塚,貞通,(50),立憲,新,比例,司法書士 ／民
千葉7区,,,,"29,706",14.00,波多野,里奈,(44),希望,新,比例,〈元〉民放アナ
千葉7区,,,,"15,025",7.08,渡部,隆夫,(74),共産,新,,党地区委員
千葉8区,,,,,,,,,,,,
千葉8区,,,小選挙区で当選,"100,115",48.76,桜田,義孝,(67),自民,前,比例,党県会長
千葉8区,,,,"71,468",34.81,太田,和美,(38),希望,前,比例,〈元〉民進副幹事長 ／民
千葉8区,,,,"33,752",16.44,小野里,定良,(70),共産,新,,〈元〉柏市議
千葉9区,,,,,,,,,,,,
千葉9区,,,小選挙区で当選,"92,180",46.79,秋本,真利,(42),自民,前,比例,〈元〉富里市議
千葉9区,,,比例区で当選,"76,332",38.75,奥野,総一郎,(53),希望,前,比例,〈元〉総務省職員 ／民
千葉9区,,,,"28,488",14.46,鴨志田,安代,(62),共産,新,,党地区委員長
千葉10区,,,,,,,,,,,,
千葉10区,,,小選挙区で当選,"88,398",53.12,林,幹雄,(70),自民,前,比例,〈元〉経産相
千葉10区,,,,"65,256",39.21,谷田川,元,(54),希望,元,比例,〈元〉県議 ／民
千葉10区,,,,"12,758",7.67,笠原,正実,(63),共産,新,,党地区委員長
千葉11区,,,,,,,,,,,,
千葉11区,,,小選挙区で当選,"103,919",59.99,森,英介,(69),自民,前,比例,〈元〉法相
千葉11区,,,,"45,345",26.18,多ケ谷,亮,(48),希望,新,比例,飲食再生支援業 ／民
千葉11区,,,,"23,968",13.84,椎名,史明,(60),共産,新,,党地区委員長
千葉12区,,,,,,,,,,,,
千葉12区,,,小選挙区で当選,"120,075",63.35,浜田,靖一,(62),自民,前,比例,〈元〉防衛相
千葉12区,,,,"36,571",19.29,樋高,剛,(51),希望,元,比例,〈元〉環境政務官 ／由
千葉12区,,,,"22,182",11.70,大西,航,(36),共産,新,比例,党県常任委員
千葉12区,,,,"10,713",5.65,皆川,真一郎,(63),社民,新,比例,〈元〉県立高校長
千葉13区,,,,,,,,,,,,
千葉13区,,,小選挙区で当選,"93,081",45.84,白須賀,貴樹,(42),自民,前,比例,〈元〉幼稚園理事長
千葉13区,,,比例区で当選,"57,431",28.28,宮川,伸,(47),立憲,新,比例,〈元〉製薬会社役員 ／民
千葉13区,,,,"31,887",15.70,水野,智彦,(61),希望,元,比例,歯科医師
千葉13区,,,,"20,679",10.18,斉藤,和子,(43),共産,前,比例,党准中央委員
