Wikidata ID,name,,,,name in hiragana,party short name,,,,current position,prefecuture code for sort key,,area 1(proportionally represented constituency),area 2(small electoral district),,candidacy in election,elected in,gender,birthday,age(calculated),,,Facebook profile ID,official Facebook page,LINE,YouTube channel ID,,official site,e-mail,official blog,described at URL,place of birth,biography,,occupation,position held,father,spouse,memorandom,Wikidata ID（参考情報）,Wikipedia URL（参考情報）,,,,,,
UI用DBカラム名,name_full,name_last,name_first,name_alias,name_full_furigana,pary_id,,party_history,,,pref_code,senkyoku_no,,,submission_order,candidacy_history,,gender,birth_day,,birth_year,twitter_id,facebook_id,facebook_page_id,line_id,youtube_channel_id,instagram_id,offiicial_website_url,email,official_blog_url,reference_url,birth_place,educational_background,,occupation,position_held,father,spouse,,url_wikidata,url_wikipedia,,,,,,
wikdiata_concept,label,,,alias,P1814,Q7278,,,,,Q646425,,Q13365595,Q1052894,,P3602,P2715,P21,P569,,,P2002,P2013,P4003,P554-P553,P2397,,P856,P968,P1581,P973,P19,P69,P69,P106,P39,P22,P26,,,,,,,,,
wikidata,名前（フル）,名前（姓）,名前（名）,選挙用表記名/別名,かな,公認政党,推薦政党,以前の政党,立候補,前回,都道府県,小選挙区番号,比例区,小選挙区,届け出順,過去の立候補歴,過去の当選歴,性別,誕生日,年齢,誕生年,twitter,フェイスブックID,公式Facebookページ,LINEアカウント,youtube channel,Instagram,公式サイト,メールアドレス,公式ブログ,詳細情報URL,出生地,学歴（履歴）,学歴（最新）,職歴,公職,父親,配偶者,メモ,Wikidata URL,Wikipedia URL,担当,予定日,完了日,担当,予定日,完了日
Q1705028,高市早苗,高市,早苗,,たかいち さなえ,自民,,,,現職,29,2,,奈良県 2区,,,,女性,1961-03-07,56,1961,,,,,,,http://rep.sanae.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1705028,,,,,,,
Q17158474,今野智博,今野,智博,,こんの ともひろ,自民,,,,現職,53,,比例北関東ブロック,,,,,男性,1975-07-25,42,1975,,,,,,,http://ameblo.jp/ishikawa-akimasa/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17158474,,,,,,,
Q17158549,斎藤洋明,斎藤,洋明,,さいとう ひろあき,自民,,,,現職,56,,比例北陸信越ブロック,,,,,男性,1976-12-08,40,1976,saito_hiroaki_,,,,,,http://kiuchi.mdd.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17158549,,,,,,,
Q17158714,坂本祐之輔,坂本,祐之輔,,さかもと ゆうのすけ,希望,,民進,,現職,11,10,,埼玉県 10区,,,,男性,1955-01-30,62,1955,nipponniyumeo,,,,,,http://www.fukuchan-japan.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17158714,,,,,,,
Q17158871,佐々木紀,佐々木,紀,佐々木はじめ,ささき はじめ,自民,,,党発表,現職,17,2,,石川県 2区,,"第46回衆議院議員総選挙,石川2区
第47回衆議院議員総選挙,石川2区","第46回衆議院議員総選挙,石川2区
第47回衆議院議員総選挙,石川2区",男性,1974-10-18,42,1974,hajime24331,https://www.facebook.com/start.sasaki.hajime,,,https://sasaki-hajime.jp/hajimetv,,http://sasaki-hajime.jp/,info@sasaki-hajime.jp,,,石川県,"根上中学
小松高校
",東北大学法学部卒,"会社員
会社役員",,,,,https://www.wikidata.org/wiki/Q17158871,https://ja.wikipedia.org/wiki/佐々木紀,tominari,10/9,10/9,,,
Q17159494,島田佳和,島田,佳和,,しまだ よしかず,自民,,,,現職,57,,比例東海ブロック,,,,,男性,1970-05-08,47,1970,,,,,,,http://www.aoyama-shuhei.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17159494,,,,,,,
Q17160031,鈴木貴子,鈴木,貴子,,すずき たかこ,自民,,"大地
民主
大地",党発表,現職,1,,北海道ブロック,,,"第46回衆議院議員総選挙(2012)
第47回衆議院議員総選挙(2014)","第46回衆議院議員総選挙(2012:繰上当選)
第47回衆議院議員総選挙(2014)",女性,1986-01-05,31,1986,,https://www.facebook.com/takakosuzukidaichi,,,,,http://www.suzukitakako.jp/,,https://ameblo.jp/takakosuzuki/,http://www.suzukitakako.jp/,北海道帯広市,,トレント大学,NHK,,鈴木宗男,,,https://www.wikidata.org/wiki/Q17160031,https://ja.wikipedia.org/wiki/%E9%88%B4%E6%9C%A8%E8%B2%B4%E5%AD%90_(%E6%94%BF%E6%B2%BB%E5%AE%B6),YFuruchin,10/8,10/8,,,
Q17160872,田中英之,田中,英之,,たなか ひでゆき,自民,,,,現職,26,4,,京都府 4区,,,,男性,1970-07-11,47,1970,,,,,,,http://www.tanakahideyuki.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17160872,,,,,,,
Q17219387,鳩山二郎,鳩山,二郎,,はとやま じろう,自民,,,,現職,40,6,,福岡県 6区,,,,男性,1979-01-13,38,1979,,https://www.facebook.com/%E9%B3%A9%E5%B1%B1-%E4%BA%8C%E9%83%8E-611761022337730/,,,,,https://www.facebook.com/%E9%B3%A9%E5%B1%B1-%E4%BA%8C%E9%83%8E-611761022337730/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17219387,,,,,,,
Q17220479,濱地雅一,濱地,雅一,浜地雅一,はまち まさかず,公明,,,,現職,61,,比例九州ブロック,,,,,男性,1970-5-8,47,1970,hamachi_m,hamachi.masakazu,,,,,http://komei-kyushu.net/yoshida/,,,,福岡市,早稲田大学,,弁護士,衆議院議員,,,,https://www.wikidata.org/wiki/Q17220479,,higa4,10/8,10/8,,,
Q17223599,松田直久,松田,直久,,まつだ なおひさ,無所属,,民進,,現職,24,1,,三重県 1区,,,,男性,1954-05-08,63,1954,,,,,,,http://suzuki-katsumasa.jp/index.html,,,,,,,,,,,,https://www.wikidata.org/wiki/Q17223599,,,,,,,
Q1724004,照屋寛徳,照屋,寛徳,,てるや かんとく,社民,,,,現職,47,2,,沖縄県 2区,,,,男性,1945-07-24,72,1945,,,,,,,http://terukan.blog44.fc2.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1724004,,,,,,,
Q1737905,石井啓一,石井,啓一,,いしい けいいち,公明,,,,現職,53,,比例北関東ブロック,,,,,男性,1958-03-20,59,1958,,,,,,,http://www.m-okamoto.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1737905,,,,,,,
Q1737907,浅尾慶一郎,浅尾,慶一郎,,あさお けいいちろう,自民,,,,現職,14,4,,神奈川県 4区,,,,男性,1964-02-11,53,1964,asao_keiichiro,https://www.facebook.com/KeiichiroASAO,,,,,http://www.asao.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1737907,,,,,,,
Q1761759,下地幹郎,下地,幹郎,下地ミキオ,しもじ みきお,維新,,,,現職,61,,比例九州ブロック,,,,,男性,1961-08-14,56,1961,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1761759,,,,,,,
Q18458881,源馬謙太郎,源馬,謙太郎,,げんま けんたろう,民進,,,,,22,8,,静岡県 8区,,,,男性,1972-12-21,44,1972,,,,,,,http://gemma-kentaro.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18458881,,,,,,,
Q18669603,池内沙織,池内,沙織,,いけうち さおり,共産,,,,,13,12,,東京都 12区,,,,女性,1982-09-15,35,1982,ikeuchi_saori,https://www.facebook.com/saolyn.ikeuchi/,,,,,http://saolyn.kyoukita.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18669603,,,,,,,
Q18669603,池内沙織,池内,沙織,池内さおり,いけうち さおり,共産,,,,現職,55,,比例東京ブロック,,,"第45回衆議院議員総選挙
第46回衆議院議員総選挙
第47回衆議院議員総選挙",第47回衆議院議員総選挙(比例東京ブロック),女性,1982-9-15,35,1982,saorijimusyo,saorioshitai,,,,,http://www.kasai-akira.jp/,,,,松山市,"愛媛県立松山東高等学校
中央大学法学部",,,衆議院議員,,,,https://www.wikidata.org/wiki/Q18669603,,,,,,,
Q18700742,梅村早江子,梅村,早江子,,うめむら さえこ,共産,,,,,11,15,,埼玉県 15区,,,,女性,1964-06-28,53,1964,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18700742,,,,,,,
Q18700742,梅村早江子,梅村,早江子,"梅村さえこ
関口早江子",うめむら さえこ,共産,,,,現職,53,,比例北関東ブロック,,,"第46回衆議院議員総選挙(比例北関東ブロック)
第47回衆議院議員総選挙(比例北関東ブロック)",第47回衆議院議員総選挙(比例北関東ブロック),女性,1964-6-28,53,1964,umemura_saeko,saeko.umemura.3,,,,,http://www.shiokawa-tetsuya.jp/,,,,名古屋市,立命館大学,,,,,,,https://www.wikidata.org/wiki/Q18700742,,higa4,10/8,10/8,,,
Q18700919,落合貴之,落合,貴之,,おちあい たかゆき,立民,,,,現職,55,,,東京6区,,,,男性,1979-08-17,38,1979,ochiaitakayuki,https://www.facebook.com/pages/%E8%90%BD%E5%90%88%E8%B2%B4%E4%B9%8B-%E4%BA%8B%E5%8B%99%E6%89%80%E7%B6%AD%E6%96%B0%E3%81%AE%E5%85%9A-%E6%9D%B1%E4%BA%AC6%E5%8C%BA%E6%94%AF%E9%83%A8-%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA/1000693033304452,,,,,http://www.nagashima21.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18700919,,,,,,,
Q18701018,加藤鮎子,加藤,鮎子,,かとう あゆこ,自民,,,,現職,6,3,,山形県 3区,,,,女性,1979-04-19,38,1979,,,,,,,http://kato-ayuko.net,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18701018,,,,,,,
Q18817349,古田圭一,古田,圭一,,ふるた けいいち,自民,,,,現職,59,,比例中国ブロック,,,,,男性,1957-08-14,60,1957,,,,,,,http://shintani-m.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18817349,,,,,,,
Q18817567,斉藤和子,斉藤,和子,,さいとう かずこ,共産,,,,現職,54,,比例南関東ブロック,,,,,女性,1974-09-29,43,1974,saitokazuko,saito9kazuko,,,,,http://www.hatano-kimie.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18817567,,,,,,,
Q18817650,島津幸広,島津,幸広,,しまづ ゆきひろ,共産,,,,現職,57,,比例東海ブロック,,,,,男性,1956-10-19,60,1956,,,,,,,http://www.jiji.com/jc/2014syu?g=2014syuin&d=18987,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18817650,,,,,,,
Q18817798,田村貴昭,田村,貴昭,,たむら たかあき,共産,,,,現職,61,,比例九州ブロック,,,,,男性,1961-04-30,56,1961,TAMURATAKAAKI,tamuratakaaki,,,,,http://www.hamachi-masakazu.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18817798,,,,,,,
Q18817877,仲里利信,仲里,利信,,なかさと としのぶ,"自民
新進
自民
無所属",,,,現職,47,4,,沖縄県 4区,,第47回衆議院議員総選挙,第47回衆議院議員総選挙,男性,1937-03-16,80,1937,NakasatoOkinawa,nakasatookinawa,,,UCOfEMUL1QU8U4lfc_GpBLXg,,http://nakasato.okinawa/,,,,沖縄県島尻郡南風原町,"沖縄県立知念高等学校
琉球大学文理学部化学科",,,"沖縄県議会議員(1992-2008)
沖縄県議会議長
衆議院議員",,,,https://www.wikidata.org/wiki/Q18817877,,higa4,10/7,10/7,,,
Q18817972,畠山和也,畠山,和也,,はたやま かずや,共産,,,党発表,現職,1,,北海道ブロック,,,"第21回参議院議員通常選挙(2007)
第22回参議院議員通常選挙(2011)
第46回衆議院議員総選挙(2012)
第47回衆議院議員総選挙(2014)",第47回衆議院議員総選挙(2014),男性,1971-08-20,46,1971,hatayama_kazuya,kazuya.hatayama.1,,,,,http://hatayamakazuya.com/,,https://hatarogu.blogspot.jp/,http://hatayamakazuya.com/profile/,宮城県石巻市,,北海道教育大学大学院釧路校,日本共産党職員,,,,,https://www.wikidata.org/wiki/Q18817972,https://ja.wikipedia.org/wiki/%E7%95%A0%E5%B1%B1%E5%92%8C%E4%B9%9F,YFuruchin,10/7,10/7,,,
Q18818065,藤野保史,藤野,保史,,ふじの やすふみ,共産,,,,現職,56,,比例北陸信越ブロック,,,,,男性,1970-06-04,47,1970,,,,,,,http://www.urusan.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818065,,,,,,,
Q18818101,堀内照文,堀内,照文,,ほりうち てるふみ,共産,,,,現職,58,,比例近畿ブロック,,,,,男性,1972-11-02,44,1972,,,,,,,http://www.shimizu-tadashi.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818101,,,,,,,
Q18818124,真島省三,真島,省三,,まじま しょうぞう,共産,,,,現職,61,,比例九州ブロック,,,,,男性,1963-01-12,54,1963,syouzoumajima,majimasyouzou.jcp,,,,,http://tamura-takaaki.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818124,,,,,,,
Q18818128,升田世喜男,升田,世喜男,,ますた せきお,希望,,民進,,現職,2,1,,青森県 1区,,,,男性,1957-06-05,60,1957,,,,,,,http://www.masuta-sekio.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818128,,,,,,,
Q18818200,宮本徹,宮本,徹,,みやもと とおる,共産,,,,現職,55,,比例東京ブロック,,,,,男性,1972-01-22,45,1972,,,,,,,http://www.takagi21.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818200,,,,,,,
Q18818207,宗清皇一,宗清,皇一,,むねきよ こういち,自民,,,,現職,27,13,,大阪府 13区,,,,男性,1970-08-09,47,1970,,,,,,,http://www.hct.zaq.ne.jp/munekiyo/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818207,,,,,,,
Q18818221,本村伸子,本村,伸子,,もとむら のぶこ,共産,,,,現職,57,,比例東海ブロック,,,,,女性,1972-10-20,44,1972,,,,,,,http://www.jcp-shizuoka.jp/shimazu/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818221,,,,,,,
Q18818315,横山博幸,横山,博幸,,よこやま ひろゆき,希望,,,,現職,60,,比例四国ブロック,,,,,男性,1950-11-06,66,1950,,,,,,,http://www.ishida21.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q18818315,,,,,,,
Q1906668,中川正春,中川,正春,,なかがわ まさはる,民進,,,,現職,24,2,,三重県 2区,,,,男性,1950-06-10,67,1950,,,,,,,http://www.masaharu.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1906668,,,,,,,
Q1949760,古川元久,古川,元久,,ふるかわ もとひさ,民進,,,,現職,23,2,,愛知県 2区,,,,男性,1965-12-06,51,1965,Fullgen,https://www.facebook.com/FurukawaMotohisa,,,,,http://www.furukawa.cc/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1949760,,,,,,,
Q1965622,薗浦健太郎,薗浦,健太郎,,そのうら けんたろう,自民,,,,現職,12,5,,千葉県 5区,,,,男性,1972-06-03,45,1972,sonourakentaro,,,,,,http://www.sonoken.org/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1965622,,,,,,,
Q1995125,岸信夫,岸,信夫,,きし のぶお,自民,,,,現職,35,2,,山口県 2区,,,,男性,1959-04-01,58,1959,KishiNobuo,https://www.facebook.com/kishinobuo,,,,,http://www.kishi-jpn.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q1995125,,,,,,,
Q20039047,大隈和英,大隈,和英,,おおくま かずひで,自民,,,,現職,58,,比例近畿ブロック,,,,,男性,1969-08-23,48,1969,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20039047,,,,,,,
Q20039110,大西宏幸,大西,宏幸,,おおにし ひろゆき,自民,,,,現職,58,,比例近畿ブロック,,,,,男性,1967-07-15,50,1967,,,,,,,http://www.okuma10.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20039110,,,,,,,
Q20039172,岡下昌平,岡下,昌平,,おかした しょうへい,自民,,,,現職,58,,比例近畿ブロック,,,,,男性,1975-03-08,42,1975,,,,,,,http://onishihiroyuki.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20039172,,,,,,,
Q20039502,神谷昇,神谷,昇,,かみたに のぼる,自民,,,,現職,58,,比例近畿ブロック,,,,,男性,1949-04-12,68,1949,,,,,,,http://okashita-shohei.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20039502,,,,,,,
Q20039675,木村弥生,木村,弥生,,きむら やよい,自民,,,,現職,53,,比例北関東ブロック,,,,,女性,1965-08-11,52,1965,,,,,,,http://ameblo.jp/konnotomohiro/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20039675,,,,,,,
Q20040516,篠原豪,篠原,豪,,しのはら ごう,"みんなの党
結いの党
維新の党
民進党
立憲民主党（立民）",,,,現職,54,,比例南関東ブロック,,,"2011年横浜市会選挙
第47回衆議院議員総選挙(神奈川県第1区,比例南関東ブロック)","2011年横浜市会選挙
第47回衆議院議員総選挙(比例南関東ブロック)",男性,1975-2-12,42,1975,go_shinohara,Go.Shinohara.Go,,,,,http://www3.to/kickoff,,,,磯子区,早稲田大学,,,"横浜市議会議員
衆議院議員",,,,https://www.wikidata.org/wiki/Q20040516,,,,,,,
Q20040828,鈴木隼人,鈴木,隼人,,すずき はやと,自民,,,,現職,55,,比例東京ブロック,,,,,男性,1977-08-08,40,1977,,,,,,,http://www5a.biglobe.ne.jp/~akimoto/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20040828,,,,,,,
Q20041303,谷川とむ,谷川,とむ,,たにがわ とむ,自民,,,,現職,58,,比例近畿ブロック,,,,,男性,1976-04-27,41,1976,,,,,,,http://www.noboru-kamitani.com/index.html,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20041303,,,,,,,
Q20041482,角田秀穂,角田,秀穂,,つのだ ひでお,公明,,,,現職,54,,比例南関東ブロック,,,,,男性,1961-03-25,56,1961,,,,,,,http://www.nishikawa-koya.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20041482,,,,,,,
Q20041786,中川康洋,中川,康洋,,なかがわ やすひろ,公明,,,,現職,57,,比例東海ブロック,,,,,男性,1968-02-12,49,1968,nakagawa_komei,,,,,,http://www.ito-wataru.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q20041786,,,,,,,
Q212400,安住淳,安住,淳,,あずみ じゅん,民進,,,,現職,4,5,,宮城県 5区,,,,男性,1962-01-17,55,1962,,,,,,,http://azumi-jun.jp/index.html,,,,,,,,,,,,https://www.wikidata.org/wiki/Q212400,,,,,,,
Q21655809,真山祐一,真山,祐一,,まやま ゆういち,公明,,,,現職,52,,比例東北ブロック,,,,,男性,1981-06-04,36,1981,yuichi_mayama,https://www.facebook.com/%E7%9C%9F%E5%B1%B1%E7%A5%90%E4%B8%80-%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-424176007747296/,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q21655809,,,,,,,
Q21655823,宮路拓馬,宮路,拓馬,,みやじ たくま,自民,,,,現職,61,,比例九州ブロック,,,,,男性,1979-12-6,37,1979,,,,,,,http://www.imamura-masahiro.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q21655823,,,,,,,
Q21655857,吉田豊史,吉田,豊史,吉田豊史,よしだ とよふみ,維新,,,党発表,現職,16,,北信越ブロック,富山県1区,,"第46回衆議院議員総選挙,富山1区
第47回衆議院議員総選挙,富山1区","第47回衆議院議員総選挙,比例,北信越ブロック",男性,1970-04-10,47,1970,toyo23office,,,,,,http://toyo23.net/,,,,富山県,,早稲田大学法学部法学科,自営業,,吉田良三(元富山県議会議員),,,https://www.wikidata.org/wiki/Q21655857,https://ja.wikipedia.org/wiki/%E5%90%89%E7%94%B0%E8%B1%8A%E5%8F%B2,tominari,10/9,10/9,,,
Q21703015,吉田宣弘,吉田,宣弘,,よしだ のぶひろ,公明,,,,現職,61,,比例九州ブロック,,,第47回衆議院議員総選挙(比例九州ブロック),第47回衆議院議員総選挙(比例九州ブロック),男性,1967-12-8,49,1967,,,,,,,http://www.eda-yasuyuki.net/,,,,荒尾市,"熊本県立玉名高等学校
九州大学法学部",,"大牟田市役所
(株)三井三池製作所
参議院議員秘書",,,,,https://www.wikidata.org/wiki/Q21703015,,higa4,10/8,10/8,,,
Q23907516,和田義明,和田,義明,,わだ よしあき,自民,,,,現職,1,5,,北海道 5区,,,,男性,1971-10-10,45,1971,,,,,,,http://yoshiakiwada.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q23907516,,,,,,,
Q2484652,竹下亘,竹下,亘,,たけした わたる,自民,,,,現職,32,2,,島根県 2区,,,,男性,1946-11-03,70,1946,,,,,,,http://www.takeshita-wataru.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q2484652,,,,,,,
Q2506910,福田達夫,福田,達夫,,ふくだ たつお,自民,,,,現職,10,4,,群馬県 4区,,,,男性,1967-03-05,50,1967,TatsuoFukuda,https://www.facebook.com/tatsuo.fukuda.page,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q2506910,,,,,,,
Q2576940,古川康,古川,康,,ふるかわ やすし,自民,,,,現職,41,2,,佐賀県 2区,,,,男性,1958-07-15,59,1958,,55furukawa.yasushi,,,,,http://www.power-full.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q2576940,,,,,,,
Q2576975,末松義規,末松,義規,,すえまつ よしのり,立民,,,,,13,19,,東京都 19区,,,,男性,1956-12-06,60,1956,,,,,,,http://www.y-sue.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q2576975,,,,,,,
Q263777,長妻昭,長妻,昭,,ながつま あきら,立民,,,,現職,13,7,,東京都 7区,,,,男性,1960-06-14,57,1960,nagatsumaakira,https://www.facebook.com/nagatsumaakira,,,,,http://naga.tv/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q263777,,,,,,,
Q265174,北川知克,北川,知克,,きたがわ ともかつ,自民,,,,現職,27,12,,大阪府 12区,,,,男性,1951-11-08,65,1951,,,,,,,http://www.k-tomokatsu.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q265174,,,,,,,
Q276275,上川陽子,上川,陽子,,かみかわようこ,自民,,,,現職,22,1,,静岡県 1区,,,,女性,1953-03-01,64,1953,,,,,,,http://www.kamikawayoko.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q276275,https://ja.wikipedia.org/wiki/%E4%B8%8A%E5%B7%9D%E9%99%BD%E5%AD%90,kudarisenmon,2017/10/9,2017/10/9,,,
Q30144920,大平喜信,大平,喜信,,おおひら よしのぶ,共産,,,,現職,59,,比例中国ブロック,,,,,男性,1978-02-28,39,1978,,,,,,,http://www.saitotetsuo.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q30144920,,,,,,,
Q3136350,馳浩,馳,浩,はせ浩,はせひろし,自民,,,党発表,現職,17,1,,石川県 1区,,"第17回参議院議員通常選挙,石川県選挙区
第42回衆議院議員総選挙,石川1区
第43回衆議院議員総選挙,石川1区
第44回衆議院議員総選挙,石川1区
第45回衆議院議員総選挙,石川1区
第46回衆議院議員総選挙,石川1区
第47回衆議院議員総選挙,石川1区","第17回参議院議員通常選挙,石川県選挙区
第42回衆議院議員総選挙,石川1区
第43回衆議院議員総選挙,比例区
第44回衆議院議員総選挙,石川1区
第45回衆議院議員総選挙,比例区
第46回衆議院議員総選挙,石川1区
第47回衆議院議員総選挙,石川1区",男性,1961-05-05,56,1961,,https://www.facebook.com/hiroshi.hase,https://www.facebook.com/hasehiroshi.kousiki,,https://www.youtube.com/channel/UCnQm-UmN54kVOeQlD-TeSTQ,,http://www.hasenet.org/,,https://ameblo.jp/hase-hiroshi/,,富山県,"星稜高校
",専修大学,"星稜高校国語科教諭
プロレスラー","参議院議員,1995年 7月～2000年 5月",,,ロス五輪レスリンググレコローマン90ｋｇ出場,https://www.wikidata.org/wiki/Q3136350,https://ja.wikipedia.org/wiki/馳浩,tominari,10/9,10/9,,,
Q337406,太田昭宏,太田,昭宏,太田あきひろ,おおた あきひろ,公明,,,,現職,13,12,,東京都 12区,,,,男性,1945-10-06,72,1945,teamohta,https://www.facebook.com/teamohta,,,,,http://www.akihiro-ohta.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q337406,,,,,,,
Q337507,志位和夫,志位,和夫,,しい かずお,共産,,,,現職,54,,比例南関東ブロック,,,,,男性,1954-07-29,63,1954,shiikazuo,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q337507,,,,,,,
Q337762,森山𥙿,森山,𥙿,森山裕,もりやま ひろし,自民,,,,現職,46,5,,鹿児島県 5区,,"1975年鹿児島市議会議員補欠選挙
第18回参議院議員通常選挙
2004年衆議院鹿児島5区補欠選挙
第44回衆議院議員総選挙
第45回衆議院議員総選挙
第46回衆議院議員総選挙
第47回衆議院議員総選挙","1975年鹿児島市議会議員補欠選挙
第18回参議院議員通常選挙
2004年衆議院鹿児島5区補欠選挙
第44回衆議院議員総選挙
第45回衆議院議員総選挙
第46回衆議院議員総選挙
第47回衆議院議員総選挙",男性,1945-4-8,72,1945,,,,,,,http://www.moriyama-hiroshi.jp/,,,,鹿屋市,鹿児島県立開陽高等学校,,,"鹿児島市議会議員
参議院議員
衆議院議員
農林水産大臣
財務副大臣
財務大臣政務官",,,,https://www.wikidata.org/wiki/Q337762,,higa4,10/8,10/8,,,
Q3435725,福田昭夫,福田,昭夫,,ふくだ あきお,民進,,,,現職,9,2,,栃木県 2区,,,,男性,1948-04-17,69,1948,,,,,,,http://www16.plala.or.jp/akio417/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q3435725,,,,,,,
Q3482658,鈴木俊一,鈴木,俊一,,すずき しゅんいち,自民,,,,現職,3,2,,岩手県 2区,,,,男性,1953-04-13,64,1953,,,,,,,http://www.suzukishunichi.jp,,,,,,,,,,,,https://www.wikidata.org/wiki/Q3482658,,,,,,,
Q3547232,横光克彦,横光,克彦,,よこみつ かつひこ,立民,,,,元,44,3,,大分県 3区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q359480,岸田文雄,岸田,文雄,,きしだ ふみお,自民,,,,現職,34,1,,広島県 1区,,,,男性,1957-07-29,60,1957,,https://www.facebook.com/fkishida,,,,,http://www.kishida.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q359480,,,,,,,
Q360395,塩崎恭久,塩崎,恭久,,しおざき やすひさ,自民,,,,現職,38,1,,愛媛県 1区,,,,男性,1950-11-07,66,1950,yasu_shio,,,,,,http://www.y-shiozaki.or.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q360395,,,,,,,
Q382231,金子一義,金子,一義,,かねこ かずよし,自民,,,引退表明,現職,21,4,,岐阜県 4区,,第38~第47回衆議院選挙,第38~第47回衆議院選挙,男性,1942-12-20,74,1942,,,,,,,http://www.kazuyoshi.gr.jp/,,,,岐阜県吉城郡国府町,,慶應義塾大学経済学部,日本長期信用銀行,大蔵大臣秘書官、経済企画庁長官秘書官。建設政務次官。自民党国会対策副委員長、同地方組織総局長、同建設部会長、同岐阜県支部連合会会長、同副幹事長、同税制調査会副会長、同住宅土地・都市政策調査会長、同衆議院議員総会長。衆議院厚生委員長、同大蔵委員長、国務大臣（行政改革担当、規制改革担当、構造改革特区担当、産業再生機構担当、地域再生担当）、衆議院予算委員長、国土交通大臣,,,子　金子しゅんぺい　が出馬予定,https://www.wikidata.org/wiki/Q382231,,grck1004,10/8/2017,10/8/2017,,,
Q382311,河村建夫,河村,建夫,,かわむら たけお,自民,,,,現職,35,3,,山口県 3区,,,,男性,1942-11-10,74,1942,takeokawamura,https://www.facebook.com/tspark.net,,,,,http://www.tspark.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q382311,,,,,,,
